41	-1	-12	-2	-1	-3	-1	-3	-6	-4	1	-2	9	1	-5	-2	0	0	-3	-2	-3	1	-1	1	0	0	-4	3	-3	0	1	2	-4	-9	-2	36	-4	-5	0	2	11	-19	-1	11	-1	0	-13	-48	-4	-3	0	-2	-2	1	0	25	-2	-3	2	-2	-2	-2	-1	-4	6	-1	2	0	0	-3	-5	-2	1	-1	-5	-5	3	-2	-1	-1	-1	0	0	-1	-4	-2	-4	-1	-2	-1	-3	-1	-2	1	-1	-1	2	-3	27	3	-1	-7	-5	2	5	-1	0	3	4	1	11	0	-4	-2	-2	-3	3	-2	-2	-29	-1	-2	2	2	1	9	-1	-1	0	3	-7	4	0	3	31	-4	0	36	1	5	-2	1	0	2	-5	0	-34	-3	-1	-7	20	-1	17	0	20	38	211	45	30	0	-1	-1	5	-12	-3	-35	-1	-6	-2	-11	-1	-15	0	0	0	-1	-11	1	0	4	-4	-3	3	-2	-2	-2	3	-3	1	-4	-5	0	0	-34	-2	0	-1	-2	4	-1	-1	-5	-2	-3	-23	1	2	-8	-3	-1	0	-5	-2	-1	3	-2	1	-2	-1	-1	1	-2	-1	-3	0	1	0	2	1	-3	2	-3	9	-1	-14	2	4	0	-1	0	-9	-5	-1	-3	3	40	3	-2	-1	1	-3	-12	-3	-5	-2	-3	34	
43	0	-4	1	-2	5	-2	-1	-4	6	-1	4	-3	-4	-5	0	3	-1	-5	0	1	-4	-3	-1	1	-4	-4	2	1	-10	-1	2	-4	-2	-7	-6	2	-1	3	1	-41	4	2	-15	-22	-1	-10	-1	-5	2	-4	-6	-2	-1	-4	0	1	-2	1	24	-2	1	16	-2	-17	3	-3	-2	0	-4	4	-4	-3	-1	3	-2	-1	-2	-3	1	0	2	-2	-2	-3	25	-5	-5	-9	-3	0	3	-2	-5	2	-4	18	9	-14	2	-4	0	16	-6	-17	0	0	-9	1	1	-1	0	1	0	-1	2	-1	60	-7	-1	-3	-1	-1	1	1	-1	-4	8	-1	3	-3	-3	-7	1	-9	67	-1	2	-1	-1	-2	-1	-1	1	3	1	-3	0	0	1	13	-3	-6	-1	39	29	44	101	41	-2	-2	2	-1	-2	-5	55	8	-2	-2	1	-2	2	0	-1	-3	31	0	25	2	-2	0	0	-1	-4	-44	13	-8	-3	-2	-3	11	0	1	-4	-1	1	2	-3	6	-5	-3	-30	-58	-1	-1	-3	-23	-2	-3	-3	-2	0	-4	2	2	-2	17	3	0	1	1	6	-1	1	-3	9	-5	-2	-2	-3	-2	1	-13	0	-4	3	4	1	1	4	2	2	-43	44	53	0	0	2	1	5	-2	0	-1	2	-11	-5	-1	
45	1	-8	2	-2	-2	0	-2	3	0	2	0	-13	0	-1	-1	-3	0	1	70	1	-2	2	68	0	-1	-2	-4	-1	-3	0	2	0	-2	-3	0	5	0	0	0	-3	-49	1	1	-2	-2	-2	1	-4	-1	-4	-1	-3	-3	-3	1	-3	23	1	6	0	2	-12	3	-24	32	2	-3	0	-2	-2	-14	1	-5	3	0	4	-55	0	-11	0	0	-7	1	-1	3	2	41	-7	-2	-4	-2	2	1	-1	-14	-2	-3	2	39	-1	-14	-2	-4	-11	-5	2	0	-16	-1	-2	-24	1	-17	-1	1	1	-1	0	-1	3	-1	1	-2	-4	6	-2	2	-1	56	0	3	4	0	-30	-1	-3	-30	-5	-4	-97	-79	-2	-2	-37	2	3	1	0	-2	50	29	15	0	31	7	48	47	6	-2	1	-4	-1	1	0	67	-1	1	-1	-2	-1	0	-2	8	-3	3	8	-35	-2	-2	-5	5	-3	-15	7	2	-2	-3	0	-5	0	19	-2	0	4	-6	2	0	-2	-13	-3	2	-8	-2	0	0	-5	1	0	5	10	-1	-3	-3	-2	0	-6	2	1	0	-1	-12	0	-2	25	3	-3	-4	-1	0	13	-4	0	-3	0	-27	-1	1	29	-1	-3	1	0	-1	1	-4	-2	0	1	1	-1	2	22	54	-2	-2	0	
47	-2	-1	4	2	-43	1	7	-3	0	10	-5	2	-1	-3	-1	-2	1	-8	0	-5	0	-3	-1	-4	-3	1	-1	2	-1	1	-1	-2	32	-1	-2	0	3	-1	8	2	1	42	-1	0	2	2	-3	-2	1	-1	-5	-1	10	4	-1	2	3	-4	1	1	-3	24	-18	20	-3	-2	-5	-7	-2	2	-3	-47	8	0	-2	0	-12	-3	-1	-1	3	0	0	1	1	5	2	-2	1	-2	0	0	-5	1	0	-3	26	-2	-3	44	4	-4	-1	3	0	-12	-8	-1	0	-2	0	-1	13	2	0	0	-4	-3	10	-3	-7	2	7	5	0	-4	1	-1	-2	1	-4	0	-4	1	-3	-1	-2	2	-46	-4	-2	1	-32	2	2	5	-2	-62	-48	1	-5	6	2	-15	-2	-3	14	-4	3	16	-1	37	-2	12	-1	-2	0	0	1	3	1	-1	9	3	-2	-38	-3	-23	0	-11	1	-13	4	0	0	0	-2	-3	1	2	1	-4	-2	2	-6	-5	2	-2	2	-1	-20	-1	-4	2	1	0	-1	-3	0	2	-4	-15	-1	1	1	0	5	-5	0	-1	-2	-4	-62	-18	-1	1	1	2	-2	-9	0	51	-2	-2	-2	0	-1	-3	0	-2	-1	3	1	-1	-3	12	-1	1	-4	0	1	-2	11	4	-3	1	
49	23	4	-1	12	-6	-2	-4	1	-1	1	12	-3	1	1	2	0	-1	-2	-1	29	-2	-5	1	-3	3	1	-2	-1	-1	-3	-3	-1	-1	-5	-9	-1	-3	-8	1	2	-11	2	0	5	-1	1	-4	-2	2	-2	18	-42	3	24	-1	4	-3	0	-5	-5	1	-2	-3	-3	-1	0	0	2	28	-1	12	-4	0	1	-3	0	-3	-6	1	8	-1	1	-43	1	2	0	-2	-1	0	1	0	29	0	-1	-2	1	0	-1	1	-4	-4	-2	1	-1	-1	-1	-1	1	0	0	0	0	-1	2	-1	-1	-10	1	13	9	-1	2	-3	-1	-12	-2	0	1	-1	-3	-1	-1	-3	0	-2	5	-14	1	-27	-1	0	-5	-2	-3	0	-2	-1	-3	17	-5	6	-5	0	-13	-55	1	-5	-25	-3	11	1	-6	0	-1	-1	1	-2	1	77	21	14	-3	-1	-2	15	3	24	-1	67	1	-2	-3	3	-3	-10	2	-17	-3	21	0	-2	18	1	-8	-5	-3	-2	1	-5	1	-2	-2	2	-1	-2	1	2	0	4	-3	-3	0	-1	-2	-2	-3	12	1	-1	-2	-50	-2	-2	-2	-2	-1	-1	-3	1	-2	-3	-6	0	1	-1	2	-17	-5	-3	-1	-1	-2	-2	-22	16	-2	-2	-1	-1	-1	0	-3	3	-1	-4	0	
51	-1	1	2	-2	-3	1	-3	0	-2	-3	2	-3	-6	-2	3	-34	0	-2	-3	5	-2	0	-4	-3	-1	0	0	-71	-15	-1	-1	-1	16	0	-19	-7	0	1	3	3	3	13	-5	0	-2	4	1	-5	-1	-2	1	-3	-3	-1	1	-4	-3	-3	1	-8	-1	7	-3	-4	0	-1	-3	2	-1	2	0	-1	-1	6	-1	0	0	-1	-3	-44	2	0	-1	-1	-3	9	3	2	-3	-2	-5	-5	2	-2	5	-10	9	-1	-3	-3	-2	0	1	-3	0	3	-10	-6	2	-3	0	-2	22	-4	-3	-2	0	-4	-3	0	1	6	-4	-2	1	-2	81	0	-1	0	-2	-1	0	-2	-54	-2	0	9	0	0	1	-1	-1	1	2	-20	2	-35	-1	-2	-2	0	-2	4	-6	-5	3	2	-1	0	-2	0	-2	-3	24	-4	-31	-3	14	-1	2	-3	1	2	7	0	-8	-2	-2	-1	4	-1	4	1	0	3	-1	7	-1	-55	0	68	0	-2	-4	0	2	-2	0	-2	4	7	2	-2	-1	3	-1	-2	-4	4	0	2	-2	1	-2	-4	-21	0	-2	-2	0	-26	0	-1	0	-4	8	0	0	0	35	2	4	0	1	0	-28	-91	2	0	-3	4	-16	-1	-7	22	-2	-2	1	-2	-6	-6	-1	0	1	4	
53	-2	-1	-1	-7	0	-7	-2	-1	-3	-8	-8	12	-1	-7	0	0	28	2	-1	-5	1	110	-2	0	-4	1	-28	-22	-3	0	-3	-1	46	-1	-14	-1	-21	0	-1	-2	1	4	-2	5	-14	-2	0	0	18	-2	-6	-6	-1	21	-1	-11	2	-3	2	1	-4	-2	-7	-26	1	-1	-2	4	-3	1	-5	-6	0	1	0	4	1	-2	-1	1	1	0	-3	-12	0	8	40	-3	0	1	-3	-1	-1	-2	-1	0	-1	-2	-1	3	-1	-4	-14	2	-18	-1	-2	-3	-6	3	-2	-5	2	4	-22	1	-2	0	-2	3	2	0	0	2	4	-4	0	-8	17	23	-35	-3	-2	-3	3	4	-13	0	1	9	1	14	7	-2	3	-2	0	-28	-4	-5	-7	-3	-1	-2	0	0	-24	-1	0	-1	-2	-2	6	-2	31	0	29	-2	-3	1	-6	0	-2	1	-10	1	0	-1	0	-3	-6	-3	-3	-71	-1	-19	-58	2	0	0	-1	5	-3	1	-1	-2	-4	1	1	3	1	-6	-3	5	2	-31	0	-3	-1	-5	1	-3	-1	-1	-2	1	2	2	-3	-3	18	-3	-29	-4	1	-1	-2	-3	-2	0	0	1	-2	4	1	-4	-32	-1	-19	-3	0	-16	1	0	15	-4	7	-2	2	-3	-6	-6	0	-4	0	3	
55	2	-2	-31	-5	-3	-1	-6	-3	0	0	-3	0	14	-1	-1	-1	16	-4	2	9	-7	-1	0	0	2	-35	-1	-4	-1	0	0	2	-47	-2	0	0	1	0	1	2	1	-30	-1	-5	2	-3	-3	-2	0	-3	0	1	0	2	-1	-4	-8	-3	1	6	1	-1	2	-1	-2	0	-3	1	0	-4	-1	19	0	-4	-1	1	2	-1	-2	-2	-2	0	0	0	-14	-32	-3	5	-4	-6	-1	0	-5	-4	-2	-3	0	-1	1	-1	-2	0	18	3	-3	11	-3	-1	1	-6	28	-35	-20	-1	-4	0	34	12	-2	1	15	1	-3	3	-3	-1	-29	-3	-6	-2	2	-3	-1	-3	5	-1	7	-4	-3	27	18	2	-2	7	-1	-3	-5	-6	-2	-2	-1	-3	2	1	2	-30	9	3	3	-4	0	1	-2	-1	-1	1	20	3	22	-2	0	-16	1	0	-5	-4	-2	0	-2	-21	4	-1	-3	1	-1	2	1	51	0	24	-2	0	14	-1	0	0	-3	3	-3	2	28	1	1	3	0	3	-3	-2	-2	-20	-1	-4	-35	-3	-4	-4	1	-2	-4	-4	1	0	0	-6	-3	-8	-7	0	-24	1	-4	-1	-32	-1	28	1	1	4	0	-3	-3	-1	-4	-3	-31	-1	-36	-3	-1	1	0	-1	-2	-3	-7	4	
57	-7	-1	-1	1	-2	2	6	-1	-1	0	-5	-4	-2	-3	-1	-22	-2	-3	4	20	-3	6	1	3	-3	-2	4	-4	-5	-1	-1	3	-3	-2	-4	-3	1	-2	19	-1	-1	1	2	0	2	1	-16	-3	1	-2	-2	-4	-1	26	-1	-1	0	1	-1	2	-4	1	4	1	0	-27	0	-1	-2	42	40	0	0	-10	-1	1	-1	5	2	-19	0	-2	2	-1	1	-15	1	-4	4	5	2	-2	3	-1	-2	-30	-2	1	-4	-4	12	0	0	3	1	1	-4	2	-6	0	-6	-3	0	-3	-1	-3	7	-4	-2	2	-6	7	-2	8	2	1	-4	4	0	-2	4	-3	-19	-7	-3	-2	-1	-2	2	-4	-2	-1	-3	1	0	1	-1	-3	-16	-5	-2	-4	0	0	0	-4	1	2	-5	-3	-2	-3	-2	-2	1	-1	-1	-1	13	-3	1	0	2	-3	-2	3	-3	-2	-6	0	22	-3	-3	3	-2	-10	-3	-2	0	-1	-2	-20	-2	18	8	-2	-5	13	-5	-2	-6	2	-1	1	2	0	0	-1	-2	-4	1	-17	1	26	2	-2	-1	1	-1	-1	-3	14	-2	0	4	-1	-2	-3	-1	-3	-10	0	-2	-4	8	-8	-1	0	0	2	3	-2	-1	1	5	-1	-5	-2	-1	0	3	-1	0	-2	-3	-16	
59	0	-3	3	-1	0	-2	1	2	0	-3	3	0	1	-3	-1	-2	3	-2	16	-14	-6	3	1	-43	-1	3	-1	-3	-32	16	-62	-3	8	24	-1	-2	0	-3	0	-2	1	-45	32	1	9	-2	-8	3	2	1	0	3	-1	0	-3	-3	0	0	-1	-4	22	-2	-1	-3	1	-2	9	-4	-1	-4	3	-1	-2	-1	0	0	-1	-3	-2	-1	-4	-3	2	0	-8	-22	-1	-6	-3	-2	-3	0	-2	3	-1	-3	-2	1	2	3	12	2	-4	-2	2	2	2	1	3	-4	-2	1	-5	3	1	-3	4	0	-1	-2	2	1	3	1	-4	0	1	-2	0	-9	-11	0	0	0	-15	-3	0	1	-1	-1	10	2	-5	0	3	-4	-2	5	-2	0	-37	35	56	1	3	3	-3	-5	-3	1	-27	1	-1	-2	0	-2	2	2	-52	-2	0	0	-5	-19	0	-1	-8	-3	-2	1	3	2	0	-1	-2	-3	-3	-3	-1	-10	0	1	-4	-2	2	-39	-1	-22	-2	1	-7	-2	2	-4	-1	0	-1	-1	-2	-3	5	-2	0	0	-3	-4	-2	-4	-2	0	-1	5	-3	-3	3	-2	-3	-2	-5	-1	0	3	-4	-1	-1	5	-1	3	-7	-3	-11	-1	0	0	-3	-3	0	-1	-11	-9	-2	-2	1	-1	-2	1	
61	-5	3	-1	3	0	-3	-1	-4	-2	-3	-3	-3	-1	35	-4	-15	2	-1	-2	-11	3	-45	-8	-4	0	2	46	0	1	0	-3	-2	1	4	1	-4	-3	-27	-2	-1	-5	1	0	1	1	-1	-1	-3	6	-2	-27	1	0	-1	3	-2	-12	-3	-3	-22	-2	-1	1	0	-2	2	-5	-2	-1	-4	0	1	-4	-4	-2	1	0	-2	-4	-1	1	0	25	-4	1	8	-1	-4	-1	0	0	-1	-3	-2	4	-3	1	2	-1	-2	1	-1	2	-5	-3	-2	1	2	0	-6	0	1	0	1	11	1	-3	-2	-8	0	-33	0	-4	-3	1	-4	0	0	-5	-1	-66	-2	-5	-1	-2	-2	-3	-1	-3	1	-1	-5	9	-5	0	0	0	-1	1	-1	0	13	4	-1	-8	3	-2	0	3	4	-2	1	-2	-3	-1	0	18	-1	-2	-3	-1	-4	-2	0	-2	-2	1	3	-14	-34	-19	1	0	0	-4	9	-7	0	1	1	2	3	2	0	0	1	0	-2	7	3	-5	-59	3	16	-6	1	0	-3	4	1	0	-16	1	0	2	-10	9	-1	-4	-11	-2	0	0	-1	0	-2	2	-13	5	1	-1	-2	23	0	-5	-2	3	1	-4	0	0	0	5	1	-3	-1	-5	3	10	-2	-2	2	-2	95	-3	36	
63	-1	-2	-3	2	-1	1	-2	3	4	3	0	-1	-2	-2	1	-39	-2	13	1	0	-14	0	-2	-4	0	-2	1	1	8	-5	3	14	1	-2	-1	-5	1	1	0	-8	0	-1	-7	-2	4	0	3	-2	-2	-6	-4	2	-3	25	0	0	3	-15	1	-1	-2	-2	0	-1	-9	-5	-5	-1	-1	3	0	0	9	-6	-1	1	2	0	-1	6	-1	-1	1	-1	-3	-3	2	-1	0	0	1	1	0	-2	-2	0	-2	0	1	-5	31	1	4	0	1	-1	3	-5	1	1	-6	-4	-3	-5	2	-3	5	19	2	2	-1	-3	0	-2	-4	-2	2	0	-3	-1	-2	-22	-2	-6	0	0	-1	78	-1	-3	3	-2	-2	-2	0	-2	-1	4	-3	-3	1	14	-5	0	-2	2	1	72	-2	-4	2	-2	14	1	-1	-4	-3	-3	3	1	-2	-2	1	-1	1	-3	1	0	2	-27	-3	-3	-1	-6	0	3	-8	2	-5	0	-2	0	32	-32	-75	0	-2	0	37	-2	-4	1	-2	0	-40	0	-1	-23	-1	-2	-2	-3	-18	1	41	3	-2	0	-4	-4	-5	3	-1	2	-1	-1	3	1	-2	-1	1	2	-7	3	2	-13	0	0	2	0	1	1	1	27	25	3	-3	-2	-3	-2	0	-3	1	-1	-4	-2	
65	0	0	-3	0	0	-3	3	1	1	-5	-1	-8	0	0	-3	-1	-1	-2	0	-4	1	0	0	-5	-1	-2	-11	1	-20	-2	1	2	-1	0	-3	-1	-22	-11	-3	-2	0	-1	-3	-5	0	2	2	3	-1	-1	-4	1	-2	0	3	-5	-13	-3	-2	-2	-1	-15	0	-5	-1	-1	1	-2	-3	10	-2	-2	-2	-6	-2	-1	-4	-5	-1	-1	1	1	0	-3	-2	0	4	22	-3	-5	2	5	-2	3	-4	15	-2	-1	-1	-1	-1	0	0	5	-6	-20	-7	1	0	-3	0	30	-39	0	1	2	0	1	-1	3	-5	4	1	1	-1	-4	0	0	0	-2	-1	18	3	-1	-4	3	1	1	4	-1	-2	0	0	-19	-1	-1	11	0	15	0	-2	2	-1	29	0	30	-2	3	-2	-3	-2	22	-3	-3	0	1	-3	6	-1	-12	2	4	0	-3	14	71	1	1	-3	-1	-2	-1	-2	-5	-2	0	-1	1	-18	2	-1	-1	-10	0	0	-28	1	-5	-4	-2	-14	-34	-3	-1	1	-6	0	1	0	1	4	0	-2	-3	-1	1	0	-10	-56	-2	-1	1	-6	0	2	0	-2	-3	-23	2	4	3	-1	-4	-23	-2	1	0	-2	1	8	0	15	32	0	18	-3	-2	-1	-1	-2	-1	61	1	2	-1	
67	-4	-2	1	-2	-1	1	46	-19	-3	0	1	-2	4	0	3	-3	-3	73	0	1	3	1	0	0	-2	-1	-1	0	-1	18	5	-5	-2	-1	-2	-1	-3	11	-15	0	0	2	1	-2	-3	2	-3	-2	-5	-2	-17	35	-3	-2	-3	-2	-4	5	4	-3	-3	1	-1	-3	-1	-19	-6	9	-1	4	-2	-6	1	0	-3	-1	1	-1	2	0	-1	-2	0	5	0	-2	1	-1	1	-1	-3	6	-2	-2	-2	-2	8	-4	5	-1	-7	0	2	-4	-5	-1	-1	-1	-4	3	-1	-3	-1	-1	-1	0	-1	-1	-2	-1	25	-1	1	-8	4	0	-6	0	-2	0	-2	1	1	0	-2	-1	-2	-3	-4	-15	0	2	0	-2	6	-1	-1	2	-36	17	1	1	-6	-5	-1	-11	-4	-31	-14	1	-4	3	-2	-1	1	-2	0	-3	-1	-1	-18	3	5	1	-2	-1	-2	-5	-3	1	0	5	-5	-4	1	-2	-1	-5	-1	0	-17	-11	-6	4	0	4	-1	-3	0	1	-1	3	0	-3	1	1	1	5	2	-3	-4	1	-5	23	0	-1	0	-1	0	-3	-2	-13	-2	4	-2	-9	0	1	-2	13	14	15	-2	-1	-4	-67	-6	-1	2	-3	-1	0	-1	0	1	1	2	9	1	1	-2	-2	-1	-1	-2	0	
69	2	27	-3	-1	-2	21	4	-1	-1	0	-2	1	3	-1	-18	-5	-3	-3	-1	0	-4	-4	2	-2	-1	-2	-4	-1	-5	-2	-17	-30	1	29	-1	-2	-1	-1	-28	-6	0	-5	-1	-1	-2	-2	1	-4	4	-12	-1	-2	0	2	1	0	2	3	-1	0	-2	-2	-3	-1	-1	2	-1	-3	0	1	-48	-1	-6	0	15	2	-1	2	-3	0	0	0	-4	-2	-3	-2	3	2	1	-2	0	-2	2	-8	-3	-44	-1	-7	-1	1	1	2	-2	-13	-2	1	-3	-2	0	-34	-2	-4	-6	-2	-3	-3	-3	-3	-1	-2	-2	1	-3	0	-5	-2	0	-4	-2	0	1	-16	-1	34	-1	1	2	-1	0	-1	1	-3	3	-17	1	-5	1	0	2	0	-2	-4	-2	-1	-5	1	-3	0	2	2	0	-17	26	0	-9	-2	-1	0	9	0	9	1	1	-1	22	-2	4	2	-3	7	-2	-4	0	-29	-1	2	-2	2	3	1	-1	11	0	2	-7	0	-4	2	0	-1	3	24	-1	5	-2	-4	1	2	-1	2	-5	2	-3	1	-4	-4	2	-3	0	0	2	1	-3	-4	-31	10	-3	-18	-1	-4	0	-3	-2	4	0	-1	2	1	-2	-2	0	-1	-6	-3	-4	-3	0	-3	-1	-5	-1	-2	-2	-2	0	6	
71	-1	0	2	-41	-1	-1	1	2	-2	0	-57	3	-1	0	-1	-1	-2	0	-4	0	0	-2	23	1	-2	-1	58	-10	-5	9	-1	-2	7	0	1	-1	-1	-11	2	-3	0	-1	1	-1	-8	2	-2	-4	4	0	0	1	-1	-1	-6	-3	-4	-1	-2	0	2	-4	1	3	-1	-3	-2	1	1	-2	1	4	-3	-5	9	1	2	5	-3	-1	-2	0	-2	-5	-3	-9	-2	-31	-3	-7	0	12	0	0	0	0	-1	1	0	1	-1	-1	-3	-44	-2	0	37	-1	-6	-24	2	-2	1	47	-3	0	1	1	1	3	-2	0	-3	-3	1	-1	-4	173	-1	-3	-1	3	-3	1	-2	-3	37	1	-2	-3	1	0	-1	2	1	-1	-3	41	54	11	2	-1	-1	9	-6	-8	0	-1	-5	-3	-3	0	-3	1	0	16	1	-6	-3	1	14	3	-1	0	-4	-2	29	1	-1	-2	2	-3	1	-1	-1	2	-2	-3	-2	-5	-2	1	1	-3	1	-3	0	-3	-3	-2	-3	0	1	2	-3	9	0	-3	-3	-1	2	-2	0	3	-3	0	0	-2	0	-5	1	2	30	0	5	0	-1	2	1	2	0	-6	-2	-2	-1	6	-3	0	-1	-11	-4	1	-1	-4	7	-3	-3	-6	0	-1	0	-4	1	-4	-3	-2	
73	-2	-2	-2	-1	-2	-3	0	29	-34	-5	-6	-6	-1	3	-17	1	3	-19	2	-6	-5	-1	0	-1	-2	1	0	0	-2	0	0	-7	-2	-1	-5	-2	-3	4	3	0	4	-1	15	-2	-4	0	-3	0	1	-25	0	1	1	-4	-2	-2	1	1	-1	68	-24	-1	-2	-2	0	2	3	3	2	-1	0	-1	1	0	1	3	0	-1	-2	2	0	0	1	3	0	3	1	17	117	274	4	-1	3	2	-2	1	-3	2	-1	-4	-2	-4	1	-1	58	2	2	-2	3	3	0	-1	4	-3	-9	0	-3	-2	-3	-9	-1	12	-1	-3	0	-8	-5	1	6	-1	-47	6	-24	1	0	-3	-10	0	3	-6	-4	-2	-2	0	0	0	-1	1	-1	0	0	6	-27	-23	-5	-6	-2	-2	-1	0	-27	-3	-3	-1	-4	-1	-1	-4	46	-4	-2	-2	-3	12	48	2	-3	-21	2	-6	-3	0	0	-4	1	2	4	-1	-10	2	0	-1	-2	1	-2	-10	-1	-1	2	-4	0	-12	7	-1	1	2	-3	0	-30	-31	-2	2	2	1	0	-5	-13	-3	1	-2	-1	13	-3	2	2	2	0	5	16	-1	0	-3	1	-1	5	0	2	-3	-2	-3	-1	18	-1	-2	4	8	1	-2	-16	0	-4	1	1	-2	-1	-1	
75	1	-3	-2	1	-62	1	-2	-4	1	-1	3	-1	2	9	-1	-1	-1	0	-4	-1	3	-75	1	-1	1	-1	-3	-3	-1	4	2	0	-1	-20	-5	-3	4	29	-2	0	0	-1	0	-3	-3	-3	-2	-2	10	0	0	1	2	-4	-2	-1	5	0	1	35	0	-1	4	-27	-3	-6	0	-4	2	-4	-2	0	-3	2	-3	-4	-2	-4	0	13	-17	30	-3	11	6	-1	4	8	39	166	90	27	-3	0	-3	1	-5	-4	0	-5	3	45	-1	-3	4	0	2	-4	-2	0	2	-24	-4	-2	1	-17	3	-4	0	-2	0	0	-2	-6	-2	-41	-5	-1	-8	-11	-2	0	0	0	12	3	-2	-16	0	-11	-4	-2	-1	1	-1	-8	-4	-6	1	0	-2	2	-21	-8	2	-2	-143	-3	-3	2	3	1	-2	-1	-2	5	35	1	2	-2	1	-2	-2	2	-7	0	-5	-5	0	1	16	24	0	2	-4	-60	-5	-4	-5	-12	0	4	3	8	-3	0	1	-1	-2	0	-1	-3	-2	-1	-16	-22	1	-39	-5	-5	2	3	-3	-2	3	5	-1	-1	7	-1	-1	-4	-43	-3	6	16	5	-1	2	1	12	-3	-2	2	-1	-3	0	-1	-21	-25	1	-5	-8	-1	-4	7	-40	-1	2	9	-35	3	-1	29	-1	3	
77	-2	-2	3	-1	-1	-3	9	-3	0	-2	-4	-3	4	-2	-4	0	1	1	-2	1	-22	-4	-4	-30	-2	-5	-1	2	-3	-2	0	-1	-1	-19	-32	-2	-2	9	-2	-1	-4	-3	-1	-1	0	-2	-21	-4	7	-1	0	-10	-3	-2	1	-4	-1	0	1	-3	-1	-2	-9	0	0	1	-3	1	-1	3	-6	1	-4	-3	-12	0	-1	-2	11	-3	-16	4	0	3	-5	2	1	7	-1	86	3	0	-2	-2	1	-4	-1	-3	0	0	0	-4	-1	-3	-3	-1	0	-3	6	-2	-3	0	-1	-3	-113	-4	1	-4	4	-4	-4	-6	2	-6	-14	0	-1	-4	-1	-3	0	-4	-1	-3	-3	-4	-45	0	1	-1	-1	2	0	-9	-4	-2	-1	-1	-2	-1	0	0	-5	-5	0	-3	-3	3	-6	-3	-40	24	2	0	2	-5	-2	1	-2	1	2	-2	2	-2	59	-4	-1	-1	-1	-1	1	-1	-2	-3	0	14	0	1	-1	-2	8	-5	-18	-1	4	8	-3	-5	-5	-2	-56	-2	0	19	-30	-1	-3	-2	0	0	-14	-4	0	17	-2	-2	-3	1	-1	0	-2	-10	-6	36	-2	-2	3	-2	-6	-1	2	-2	2	0	-7	-2	0	-1	0	9	3	0	-3	-1	-1	-48	-1	-2	-8	-2	1	-2	12	-1	-2	1	
79	0	3	-2	-2	-2	-2	0	-1	-3	0	-1	-1	-5	0	-2	-6	-1	-1	13	-16	-2	-5	0	1	22	-4	1	0	-4	-3	2	-3	1	0	-4	0	-3	2	1	-5	4	36	-2	-1	2	1	24	13	22	-1	0	3	3	30	-12	6	2	-1	-1	16	-5	1	1	-4	-15	-1	-2	-2	0	-4	-4	2	-2	9	5	6	44	27	-1	19	2	-2	-10	0	2	-15	-56	-33	7	45	-1	-2	-2	103	-10	9	-3	0	0	-2	3	-3	-1	-4	0	-50	1	-3	-1	-4	-1	0	4	-1	-2	-4	-1	-10	-1	9	-1	-11	0	-1	7	-4	-4	-4	-1	9	0	-1	0	1	-3	0	-55	-39	-1	3	-5	11	-5	-3	0	10	10	-5	0	-33	-5	-4	1	15	-6	-3	1	-3	1	-1	-4	3	0	-3	-3	-5	26	-2	1	-3	-2	-2	43	-2	-3	-3	-3	6	-1	-2	-2	-9	4	0	0	0	-1	7	-1	-2	-1	-3	-3	3	-4	-3	-1	-1	-2	-11	-3	1	1	0	1	10	-1	-1	0	-22	-5	3	-5	1	-1	-5	-39	0	-1	1	1	1	0	0	-15	-1	-1	1	-1	-48	-1	-1	-3	-1	-2	0	3	-12	2	0	-25	-4	2	-2	-1	-15	10	0	-2	1	-3	-1	-2	-2	-5	-3	
81	1	2	5	0	-2	14	-1	0	0	0	-2	0	15	0	-7	0	-3	7	-2	-1	-1	-3	-2	-1	4	3	3	-3	4	1	-7	-1	1	-4	-2	-3	-3	4	-1	-3	-17	-3	2	0	3	-5	-2	1	3	0	-1	-3	-2	-3	16	-1	1	-1	0	0	-4	-2	-5	-4	-3	3	-1	-3	-1	3	-2	-2	-2	-2	32	128	96	3	0	-2	4	-1	3	-3	1	-1	0	-2	-2	11	-3	4	-2	-1	-2	-1	-6	-1	-2	4	0	-3	-1	0	0	0	32	-3	0	-1	1	-3	-1	-4	1	-2	-2	0	-4	2	-1	-1	-1	45	1	-1	-3	-2	-2	2	-5	3	-31	0	-4	-2	-3	-2	-3	-3	1	-2	0	-2	5	-1	-2	-1	0	4	0	2	-2	-1	1	-4	1	-2	-3	-3	-2	40	9	-1	0	-1	-1	-2	-4	-1	-3	-3	-2	-1	7	-10	18	0	0	-1	-2	-1	2	1	3	9	-5	-1	0	-1	-1	-1	-9	2	-4	-1	1	2	-7	0	-2	-12	0	1	0	4	-1	2	-3	-1	-1	1	-21	-5	1	-1	-1	3	-5	1	-2	3	1	-1	0	0	6	-1	0	3	-1	0	0	2	-1	8	0	-1	0	-1	2	-1	4	5	2	2	-6	-4	-1	0	-1	-2	-3	0	0	-1	
